"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 005 | PanCK+",0.184,0,0.052,0.055,0.079,0,0.034,0.188,0,0,0,0.175,0.057,0.028,0,0.067,0,0.013,0.05,0.02,0,0,0.79,0.011,1.10497154959186,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","006","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9236.78459,121,13755.2578125,61016.08984375,880590,806119,319228,859805,859805,60.399395126526,"A00916:314:HMWLCDRX2",99.02,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","738d5c72-916f-44b8-ad79-022ff4582255","60c78227-eb42-4325-a2ea-b8df5c2a1037",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","006","INS+",142,13755.3,61016.1,5499.4,24339.3,8142.8,14981.2,9724
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 006 | CD31+ CD34+",0.04,0,0.06,0.039,0.061,0,0.064,0.219,0,0,0.052,0.012,0.109,0.014,0.03,0,0.052,0,0.116,0,0.132,0,0.12,0.127,1.02889857134817,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","007","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14351.354611,207,24490.912109375,58085.38671875,1289789,1180410,460130,1259202,1259202,61.0194762836642,"A00916:314:HMWLCDRX2",99.04,99.05,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","da40f2d4-bc28-4575-b617-f60703d7bcfa","6c3b87e3-0dbb-4272-a4f3-e14a9cf16366",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","007","INS+",212,24490.9,58085.4,9791.5,23170.3,8142.8,14981.2,8353
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 007 | PanCK+",0.163,0,0.05,0.142,0,0,0.034,0.074,0,0,0.094,0.144,0.021,0.003,0,0.108,0,0.101,0,0.015,0,0.051,0.68,0.029,1.10077349950331,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","008","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12349.737617,155,25457.46484375,65166.0703125,106090,96541,34396,103299,103299,64.3716141328555,"A00916:314:HMWLCDRX2",99.02,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","671dcd4e-c888-4bfc-ab87-4ab0f9041715","3f37979e-74f1-49cf-8735-b1ab9ce4cc96",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","008","INS+",174,25457.5,65166.1,10177.9,25994.7,8142.8,14981.2,11200
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 008 | CD31+ CD34+",0,0.433,0.115,0.171,0,0,0.001,0,0,0,0.077,0,0.018,0,0,0.01,0,0.005,0.077,0.06,0.033,0,0,0.39,0.938610878513159,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","009","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12612.738925,98,16210.8232421875,17095.46484375,902117,822901,296345,878110,878110,63.9877700962813,"A00916:314:HMWLCDRX2",98.93,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_absent","duct_cells","P3","a60ec9d6-4513-406f-b2a4-ffd1f42435de","65b51d82-9c38-44b9-a5fc-0bd0b4795e17",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","009","INS-",NA,16210.8,17095.5,6481.1,6819.4,8142.8,14981.2,8329
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 009 | CD31+ CD34+",0,0.111,0,0.256,0,0,0.015,0.051,0,0,0,0.185,0,0.111,0,0.018,0.068,0,0,0.105,0,0.08,0.44,0.052,1.09220566703619,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","010","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13245.122302,135,24248.18359375,19161.05859375,1104190,1011637,341316,1077818,1077818,66.2610205043904,"A00916:314:HMWLCDRX2",98.99,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_absent","duct_cells","P3","16de7c12-4254-4e45-a764-6953ae673957","0a3d8630-eb22-4220-a533-58007fc9ee07",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","010","INS-",NA,24248.2,19161.1,9694.4,7643.3,8142.8,14981.2,7500
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 010 | CD31+ CD34+",0.07,0,0,0.268,0,0,0,0.006,0,0,0,0.251,0.039,0,0.017,0.1,0.069,0,0,0.088,0.091,0,0.5,0.043,1.10679217230156,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","011","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12258.827522,137,25602.353515625,24769.44140625,947519,866886,306352,924525,924525,64.660635885226,"A00916:314:HMWLCDRX2",99.01,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_absent","duct_cells","P3","e8070acf-960c-4d93-8a84-e120e289f950","9e87ed89-cd98-4674-a33c-9f0169332023",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","011","INS-",NA,25602.4,24769.4,10235.8,9880.5,8142.8,14981.2,5513
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 010 | Other",0,0.058,0,0.194,0,0.021,0,0.156,0,0,0,0.077,0.109,0,0,0.12,0.046,0,0,0.204,0,0.015,0.44,0.052,1.07263648825202,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","012","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17169.089068,157,11822.3095703125,37785.7578125,1874698,1714025,607888,1827774,1827774,64.5344729510946,"A00916:314:HMWLCDRX2",99,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_absent","duct_cells","P3","75681a2b-934e-46fa-af28-74504e07c020","da69816d-0d67-4351-9ccc-dbd0c16685d2",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","012","INS-",NA,11822.3,37785.8,4726.6,15072.7,8142.8,14981.2,3417
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 012 | CD31+ CD34+",0,0,0.189,0,0.002,0,0.221,0,0,0,0,0.034,0,0.04,0,0.001,0,0,0,0.118,0.394,0,0.65,0.032,1.09222611935123,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","013","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8142.514136,170,19880.841796875,64980.69921875,1065678,971323,345735,1037652,1037652,64.4057640970099,"A00916:314:HMWLCDRX2",99.04,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_absent","duct_cells","P3","c5b317c4-3ea8-4afb-bf25-97c2ec19f6a8","fe5b2275-555f-43dc-ad88-4feb39a1a11b",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","013","INS-",NA,19880.8,64980.7,7948.4,25920.8,8142.8,14981.2,10941
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 013 | PanCK+",0.15,0,0,0.192,0,0,0.136,0,0.074,0,0,0.098,0.11,0.077,0,0,0,0.052,0.044,0,0.066,0,0.58,0.035,1.07451201452105,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","001","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9863.075091,138,23027.921875,10311.056640625,1341938,1229888,226696,1309885,1309885,81.5677525107977,"A00916:314:HMWLCDRX2",99.06,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","efb1f0c7-c558-46ef-b480-3237ec291314","c53de94c-6bc8-4e8c-996d-c3f2bd4dc077",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","001","INS+",132,NA,NA,6191.4,9145.9,9463.3,16666.1,8201
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 001 | INS+",0,0.065,0.1,0,0,0.118,0.086,0.15,0,0.036,0,0.092,0.045,0,0,0,0,0.08,0,0.229,0,0,0.74,0.021,1.08537021550946,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","011","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12087.693257,163,26129.109375,7046.21923828125,3153118,2816515,126598,3070136,3070136,95.5051544195575,"A00916:293:HHH3VDRX2",98.89,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P2","d7dd2c03-e6ad-436a-bddd-f0476d823e40","ddac76fe-3891-460c-bd5a-e14791392e47",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 001 | PanCK+",0.057,0.125,0,0,0,0.123,0.303,0.045,0,0.072,0.047,0,0,0,0,0,0,0.12,0,0.108,0,0,0.83,0.001,1.09113262831761,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","010","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11395.022133,64,20740.650390625,14418.8916015625,1674208,1512007,121618,1635377,1635377,91.9565187198207,"A00916:293:HHH3VDRX2",99.02,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","duct_cells","P2","cd23439e-0ef7-473a-a440-2776e0d91ec2","b6646782-782f-4074-a729-22875fe2e72d",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 002 | INS+",0.204,0,0,0.046,0.061,0,0.186,0.059,0,0,0.093,0,0.044,0.045,0,0,0.081,0,0.179,0,0,0,0.95,-0.021,1.08848402642796,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","012","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15299.530948,109,8986.255859375,13339.2294921875,2331963,2099503,145011,2276944,2276944,93.0930796478976,"A00916:293:HHH3VDRX2",99.02,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P2","3e38ef6b-9f57-4a88-83bd-a12421664e3a","3f71025a-4063-40aa-92d6-e9ee3a6d4769",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 003 | PanCK+",0,0.155,0,0.202,0,0.055,0,0.114,0,0,0,0.125,0.193,0,0,0,0,0.028,0.126,0,0,0,0.54,0.038,1.08939260587892,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","013","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10569.335186,127,32205.990234375,10676.7158203125,1328305,1179070,94325,1288174,1288174,92.0000508875639,"A00916:293:HHH3VDRX2",98.65,98.88,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P2","4baf354b-a1af-4db0-821b-46c8d1cb6ecc","41d2533e-be40-4ab5-9d4d-3cdc289050ca",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 004 | INS+",0,0,0.006,0.291,0,0.065,0.029,0,0,0,0,0.156,0.231,0.011,0,0,0.051,0,0,0.101,0.059,0,0.95,-0.022,1.12482329098735,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","015","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7461.804866,107,36671.3828125,54686.99609375,1937407,1743145,106919,1886379,1886379,93.866316342014,"A00916:293:HHH3VDRX2",98.88,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P2","52ccf22c-8c8a-4642-9d82-bb255e203fa6","df766608-428a-42e4-b5e8-08184390791a",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","015","INS-",NA,36671.4,54687,14661.2,21814.6,3915.8,23629.1,10898
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 004 | PanCK+",0,0.122,0,0.266,0,0.084,0,0.086,0,0,0,0.102,0.152,0.083,0,0,0.001,0,0,0.104,0,0,0.79,0.012,1.10600145629195,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","014","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11696.301376,93,11759.19140625,52143.01171875,4299014,3853250,212440,4162783,4162783,94.4867319794978,"A00916:293:HHH3VDRX2",98.86,98.9,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P2","10ec6d95-064d-4468-9c91-df2514883f43","f4a06fd8-92a3-4cc1-a930-e85e3a6a704e",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","014","INS-",NA,11759.2,52143,4701.3,20799.8,3915.8,23629.1,2936
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 005 | PanCK+",0,0.093,0,0.17,0,0.091,0,0.062,0,0,0,0.255,0.111,0.036,0.011,0,0.031,0.072,0,0.069,0,0,0.61,0.034,1.11152800988093,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","016","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13330.290707,137,19680.236328125,54866.36328125,5224379,4698200,239382,5093647,5093647,94.9048146098506,"A00916:293:HHH3VDRX2",98.98,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P2","bee117dc-76e7-4b4c-a900-43d49f8783c0","161fd9f1-c39b-48c3-a7a8-8b73210f24f3",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","016","INS-",NA,19680.2,54866.4,7868.2,21886.2,3915.8,23629.1,4320
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 007 | Other",0,0.159,0.237,0.108,0.03,0,0.079,0.025,0,0,0,0.1,0.019,0,0,0.132,0,0,0.046,0.049,0,0.016,0.04,0.188,1.02189413012027,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8221.143393,77,30494.19921875,39608.3203125,1528152,1374997,115405,1487925,1487925,91.6068907786708,"A00916:293:HHH3VDRX2",98.93,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","d1c4512e-e91d-4762-b783-649b99677e7b","e97b61da-0a1c-436f-8216-c350985ee0af",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 008 | Other",0,0.107,0.102,0.056,0,0,0.166,0.119,0,0,0,0.127,0.055,0,0.011,0.02,0,0,0,0.173,0.033,0.031,0.35,0.061,1.06407123513417,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10646.529021,76,13423.1279296875,59213.9375,2389077,2144816,160713,2324026,2324026,92.5069096836279,"A00916:293:HHH3VDRX2",98.95,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","f4576f85-a39d-4df9-8a3b-2d3013c1a441","eeb9d47c-9af3-403b-b4cc-e066ed12fc5f",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 009 | Other",0.062,0,0,0.224,0,0,0.127,0.225,0,0,0,0.089,0.121,0.088,0,0,0.006,0,0.05,0.008,0,0,0.7,0.027,1.10209513084751,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","003","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14016.901158,92,17413.005859375,28381.51953125,2520768,2265051,239245,2455323,2455323,89.4375446733871,"A00916:293:HHH3VDRX2",98.81,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","0bc13b3f-2f99-4da5-8268-486c5e464515","42ddc300-81ea-45a4-9a9e-05f9ea113782",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 011 | Other",0,0.15,0,0,0,0.129,0.135,0.15,0,0,0.066,0,0.082,0.032,0,0.185,0,0,0.072,0,0,0,0.75,0.018,1.07063162897092,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","004","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12267.440058,146,20162.849609375,40396.8125,1864153,1684278,129873,1821837,1821837,92.2890995429496,"A00916:293:HHH3VDRX2",99.06,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","94987976-60e1-4948-ac73-4096112269b1","dfbfae56-3ea1-493f-823b-b0ce95ee3ae3",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 012 | Other",0,0.082,0,0.006,0,0.107,0,0.196,0,0.032,0,0.14,0.139,0.062,0,0,0.082,0.023,0,0.132,0,0,0.71,0.023,1.08099774849552,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","005","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10690.708137,86,19487.970703125,31527.388671875,4131113,3702378,209889,4014949,4014949,94.3309678266239,"A00916:293:HHH3VDRX2",99.01,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","b8eb2e1c-9706-4334-a4e9-7ed6c06e6612","9eab8da3-6146-440c-8b1b-c28a14089129",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 001 | CD31+CD34+",0,0.09,0,0,0,0.341,0,0.151,0,0,0.016,0.078,0.114,0.058,0.024,0,0,0.021,0.01,0.098,0,0,0.29,0.069,1.07709767133759,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","003","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9328.013667,85,18814.451171875,44505.1015625,1829924,1651533,105076,1783584,1783584,93.6376687598734,"A00916:293:HHH3VDRX2",98.89,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","f45bc2e4-6945-43ca-b826-62df21142612","81c6338a-e7ac-4fc2-a6bd-7eddc2b26162",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","003","INS+",200,18814.5,44505.1,7522,17753.1,11886,19743.9,4797
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 001 | Other",0,0.229,0.06,0.018,0,0,0.129,0.137,0,0,0.016,0,0,0,0.021,0.104,0.009,0,0,0.243,0,0.033,0.18,0.101,1.05085519902996,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","004","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13957.410868,114,23343.84375,66516.46875,3177711,2872370,166148,3104210,3104210,94.2156477055533,"A00916:293:HHH3VDRX2",99.03,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","0c335f2f-c4fb-4c61-8426-710e32de8a55","223b291f-a730-4bbe-89de-220845cdbde1",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","004","INS+",86,23343.8,66516.5,9332.9,26533.4,11886,19743.9,7254
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 003 | CD31+CD34+",0.109,0,0.098,0,0,0.124,0.098,0,0.103,0,0,0.021,0,0,0.045,0.152,0,0,0,0.168,0,0.082,0.3,0.068,1.05219782568014,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","005","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8457.66913,71,10741.8544921875,45539.21484375,1334229,1197749,81482,1298687,1298687,93.1970721745541,"A00916:293:HHH3VDRX2",98.93,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","a28411c8-88af-458b-b32b-5196a3b512b0","7249a8d5-38e8-4487-89a0-fc33c4a7c390",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","005","INS+",122,10741.9,45539.2,4294.6,18165.6,11886,19743.9,7754
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 004 | CD31+CD34+",0,0.128,0,0.13,0,0.06,0,0,0,0.013,0,0.099,0.227,0.141,0,0,0,0,0,0.201,0,0,0.83,0,1.09589398338619,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","006","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9086.224714,130,9012.2099609375,62997.6875,1190400,1067649,106857,1154234,1154234,89.9913735694034,"A00916:293:HHH3VDRX2",98.84,98.84,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","89df4d58-6f1a-4e56-9794-f6202abab389","fb89293e-b22e-452e-a81f-9974c79df9a1",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","006","INS+",145,9012.2,62997.7,3603.1,25129.8,11886,19743.9,9880
