"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | Other",0,0,0,0.266,0.137,0,0.072,0.014,0.036,0,0,0.101,0.045,0.001,0.021,0.053,0.055,0,0.126,0,0,0.072,0.95,-0.034,1.12434812617886,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","010","PsnCK-","2204G0420","False","False","False","False","False","False","False","True","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",31083.118277,271,29607,70399,1461113,1375266,319178,1383366,1383366,76.7915443266975,"A00916:196:HW525DRXY",98.77,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","618b9750-770e-4b47-83f1-b22f7b568b9d","81b43b45-24cf-4316-8c1c-39a2476a5957",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","010","INS-",NA,29607,70399,11836.9,28082.2,8215.6,15993.7,12619
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | PanCK+",0,0.12,0,0.001,0.118,0,0.116,0.048,0,0,0.194,0,0.061,0,0.044,0.154,0.054,0,0,0.092,0,0,0.79,0.017,1.07085014342267,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","008","PsnCK-","2204G0420","False","False","False","False","False","False","False","True","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",18083.612721,152,22673,16217,1142122,1071483,261120,1077416,1077416,75.6300379940699,"A00916:196:HW525DRXY",98.74,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","f9d3c1c6-7e26-40a7-82bf-e64c573c9111","e2b2055b-2d87-4dae-901e-9e5de2e40c13",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","008","INS-",NA,22673,16217,9064.7,6469,8215.6,15993.7,9563
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 013 | CD31+CD34+",0.001,0,0.066,0.242,0,0.062,0.162,0.131,0,0,0.053,0.012,0,0,0,0.067,0.034,0,0.142,0,0,0.029,0.95,-0.025,1.11502820672589,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","001","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15093.627558,141,23059,28420,28082412,26386059,0,26526923,26526923,100,"A00916:196:HW525DRXY",98.75,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P1","3fc30697-604a-48eb-9aa3-a0597874fd50","8ea4d788-d4a0-41cb-a5c7-67aeabcacd78",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","001","INS-",NA,23059,28420,9219,11336.7,9217.6,14376.4,3040
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 013 | Other",0,0.148,0,0.155,0.009,0.053,0.087,0,0,0,0,0.08,0.044,0,0.055,0.117,0.113,0,0,0.078,0.061,0,0.95,-0.03,1.08347145529225,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","003","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7900.725182,101,35276,40178,679990,640563,133043,643557,643557,79.230302093627,"A00916:196:HW525DRXY",98.72,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P1","42db4363-f55c-491b-84b3-59d11b5eaa6b","ae7684a3-3dab-4c2c-9b80-d30fdd1b2224",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","003","INS-",NA,35276,40178,14103.3,16027,9217.6,14376.4,5157
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 013 | PanCK+",0.018,0,0.033,0.138,0.012,0.101,0.26,0,0,0,0.13,0,0,0,0.023,0.074,0.135,0,0.074,0,0,0,0.7,0.025,1.07723597534729,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","002","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15877.208777,192,21206,26979,970687,912852,243675,918143,918143,73.3061876404937,"A00916:196:HW525DRXY",98.8,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P1","431f8894-abbb-47ca-a328-39988cf46b71","7a065817-af32-4095-b4fd-01163aa9ebd2",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","002","INS-",NA,21206,26979,8478.2,10761.9,9217.6,14376.4,3689
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | CD31+CD34+",0,0.086,0.004,0.08,0,0.1,0.12,0.103,0,0,0,0,0.264,0.02,0,0,0.091,0,0.081,0.051,0,0,0.72,0.022,1.06916658800581,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","004","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",30516.126371,345,15910,50397,1620428,1530182,303823,1538096,1538096,80.1446494599989,"A00916:196:HW525DRXY",98.77,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P1","520be0d4-3463-47fe-8657-16f8da940522","1a6c0f9d-f23b-4fa8-8552-06d4c21e5db0",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","004","INS-",NA,15910,50397,6360.8,20103.4,9217.6,14376.4,6400
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | INS+",0,0.101,0.054,0.116,0,0.094,0,0.097,0,0,0,0.293,0,0.086,0.036,0,0,0,0.122,0,0,0,0.99,-0.097,1.18699681463027,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","006","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7695.938233,77,32647,34891,471959,445400,107986,447798,447798,75.755276156264,"A00916:196:HW525DRXY",98.85,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P1","6ac47273-64e5-4582-898f-8c3f925067a5","5405647a-fe68-4aa7-bb79-06d621b2ef3b",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","006","INS-",NA,32647,34891,13052.3,13918,9217.6,14376.4,3862
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | Other",0.268,0,0.101,0.148,0,0.007,0.04,0,0,0,0,0.077,0.029,0.029,0,0.066,0.03,0,0.205,0,0,0,0.98,-0.06,1.13499226219744,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","007","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16682.002351,183,32434,45449,1157447,1089318,268167,1095684,1095684,75.38211982176,"A00916:196:HW525DRXY",98.8,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P1","b6d89db0-ac62-475b-8b10-50d633b86b75","b1fc1ea6-739d-4193-8d55-8734f9150024",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","007","INS-",NA,32434,45449,12967.1,18129.6,9217.6,14376.4,5305
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | PanCK+",0.126,0,0.024,0.004,0.068,0.095,0.003,0,0,0,0,0.128,0.244,0.074,0,0,0,0,0.156,0,0.078,0,0.98,-0.054,1.10462284385094,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","005","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13871.923481,149,34333,44464,1113654,1047709,246808,1052881,1052881,76.4430772285052,"A00916:196:HW525DRXY",98.69,98.86,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P1","5f2894bd-9605-4223-8928-aa4acf2facc4","96c489af-30d3-4e5c-a4e2-eac37432d012",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","005","INS-",NA,34333,44464,13726.3,17736.7,9217.6,14376.4,5623
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | CD31+CD34+",0,0.091,0.08,0.037,0,0,0.018,0.164,0,0,0.045,0.03,0,0.069,0,0,0,0.123,0.156,0,0,0.186,0.85,0.01,1.07980013837542,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","001","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9731.526894,97,9140,40493,721801,685904,164259,689512,689512,76.052188061303,"A00916:196:HW525DRXY",98.85,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","50bb2894-bc6a-49d0-bc7f-f1681d5caada","6cd34674-7704-4a85-9e22-00e9073cbf28",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","001","INS-",NA,9140,40493,3654.2,16152.7,10270.1,24512.7,10661
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | INS+",0.042,0,0,0.201,0,0,0.073,0,0.177,0,0.04,0.004,0,0.073,0.001,0,0.191,0,0,0.075,0,0.123,0.99,-0.095,1.13193371508726,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","003","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14889.159591,128,38563,60015,851364,800610,176308,805285,805285,77.9782915526911,"A00916:196:HW525DRXY",98.75,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","2580bab0-57f5-436f-913b-6f989b2223bd","7074b502-6206-4c1a-8a0f-c9dc6655db6c",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","003","INS-",NA,38563,60015,15417.5,23940,10270.1,24512.7,5179
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | Other",0,0.119,0.173,0.28,0,0.024,0.04,0,0,0,0,0.001,0.095,0.067,0,0,0,0,0.201,0,0,0,0.38,0.061,1.07253378227216,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","004","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10144.769095,100,33312,63439,379037,354080,101180,356167,356167,71.4245368278355,"A00916:196:HW525DRXY",98.66,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","11a5efe9-9c42-431b-8247-ad430d729111","6145a792-f676-479f-a44b-9759d18610fe",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","004","INS-",NA,33312,63439,13318.1,25305.8,10270.1,24512.7,3150
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | PanCK+",0,0,0.055,0.049,0,0.231,0,0,0.005,0,0,0.194,0.077,0,0.003,0.127,0.061,0,0.199,0,0,0,0.98,-0.06,1.11946451316988,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","002","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15353.279548,130,19374,60621,833808,781708,204112,786192,786192,73.8889713294478,"A00916:196:HW525DRXY",98.74,98.9,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","a7214823-bc81-4842-97b8-d4918da25edd","269c19d5-7ece-4ac4-a29b-89fa3e08baf1",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","002","INS-",NA,19374,60621,7745.7,24181.7,10270.1,24512.7,2546
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | CD31+CD34+",0,0.141,0,0.009,0.028,0,0,0.113,0,0,0,0.22,0.046,0.004,0.004,0.178,0.023,0,0.23,0,0,0.003,0.94,-0.021,1.10606264927101,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","005","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9736.471127,93,27740,82064,397611,375963,98451,378097,378097,73.8136465556451,"A00916:196:HW525DRXY",98.81,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","469b7d8a-a24c-453c-bb90-f61650022522","f5de1dd8-3140-40bb-bee9-46ffc43ed2d1",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","005","INS-",NA,27740,82064,11090.5,32735.3,10270.1,24512.7,8263
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | INS+",0,0.197,0,0.243,0,0.049,0,0,0,0,0,0.153,0,0.009,0.046,0.075,0,0,0.225,0,0,0.002,0.99,-0.085,1.15251186512928,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","007","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9848.274594,94,22797,37495,755927,714618,174501,718558,718558,75.5812196166343,"A00916:196:HW525DRXY",98.75,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","d94668c5-37c3-4e26-b580-4a41198112aa","af408b73-6490-4856-b68d-0d9f24b298ab",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","007","INS-",NA,22797,37495,9114.2,14956.8,10270.1,24512.7,9626
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | Other",0.032,0,0.125,0.358,0,0.034,0,0,0,0,0,0.113,0.08,0,0.003,0.05,0.055,0,0.148,0,0,0,0.97,-0.05,1.13023988861726,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","008","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11625.008723,108,23629,47624,766888,718154,166884,722526,722526,76.7620872403412,"A00916:196:HW525DRXY",98.76,98.9,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","4ca85afa-7e60-4626-96c0-fe20f64aa7d8","3a5c42d5-b092-4bff-b478-c4c6b8d35995",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","008","INS-",NA,23629,47624,9446.9,18997.2,10270.1,24512.7,5577
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | PanCK+",0.089,0,0.113,0.145,0,0.181,0.032,0,0.017,0,0,0.004,0.091,0.021,0,0.16,0,0,0.084,0,0.061,0,0.94,-0.017,1.08562464141953,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","006","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",20081.880396,167,23731,68987,1176682,1112996,240856,1118963,1118963,78.3596706547014,"A00916:196:HW525DRXY",98.82,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","80a2c9dc-545e-4e0e-bdcd-d74b2a088586","0ac46111-ce9c-4cfe-a707-9ca32c924a50",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","006","INS-",NA,23731,68987,9487.7,27518.9,10270.1,24512.7,3106
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | CD31+CD34+",0.004,0.066,0,0.188,0,0.096,0,0.138,0,0,0,0,0,0,0,0.321,0,0.001,0.018,0,0,0.169,0.94,-0.017,1.11468404072621,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","009","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12158.507435,102,10898,48473,715289,668774,171880,672697,672697,74.2992401020375,"A00916:196:HW525DRXY",98.75,98.87,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","1cc56bf2-7642-4f88-ad92-fa2fadcf6925","36ea09d3-0cd6-48ec-a823-f5c353a2c8c5",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","009","INS-",NA,10898,48473,4357,19335.9,10270.1,24512.7,7859
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | PanCK+",0.088,0,0,0,0,0.344,0,0.049,0,0,0,0.135,0.132,0.087,0,0,0.005,0.027,0.133,0,0,0,0.97,-0.05,1.11768340005513,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","010","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9257.199488,92,9588,44145,576463,541706,146215,544675,544675,73.0084215423126,"A00916:196:HW525DRXY",98.78,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P1","5da69dd5-ed7d-4a73-8a2b-ba27d0a7edde","ee193cea-819b-4be0-a6a5-3e0d9685470e",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","010","INS-",NA,9588,44145,3833.3,17609.4,10270.1,24512.7,9439
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 011 | Other",0,0.005,0.077,0.258,0,0.039,0.063,0,0,0,0.104,0.062,0.069,0,0.045,0.036,0.049,0,0.149,0,0,0.044,0.99,-0.062,1.12538851477792,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13015.933169,98,14907.0986328125,58330.55859375,2370184,2143777,135028,2311654,2311654,93.701397113599,"A00916:293:HHH3VDRX2",98.99,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","92cf5669-269d-4cde-92b9-5b3857da5f55","075d5c1d-a449-4c17-b9dd-d6bc837b3345",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","001","INS+",98,14907.1,58330.6,5959.9,23268.1,11886,19743.9,6895
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 013 | CD31+CD34+",0.138,0,0,0,0,0.099,0.103,0.014,0,0.079,0,0.112,0.108,0,0.091,0.191,0,0,0.064,0,0,0,0.89,0.005,1.0825311776789,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17334.322152,148,32527.390625,61148.88671875,2959187,2667890,179220,2882840,2882840,93.2823317303187,"A00916:293:HHH3VDRX2",98.91,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","c65386e4-ac2a-4767-85be-1d42814345a7","4bef0d43-b181-4411-8d25-83d06391aade",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","002","INS+",148,32527.4,61148.9,13004.5,24392.3,11886,19743.9,4781
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 004 | INS+",0,0,0.158,0.339,0,0,0,0.006,0,0,0,0.191,0.02,0.073,0,0.124,0,0,0.085,0,0,0.004,0.96,-0.046,1.14411768215889,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Nuclei Count",11698.853238,30,8940.3603515625,39719.45703125,1908959,1719151,197005,1863317,1863317,88.5405644995698,"A00916:293:HHH3VDRX2",98.95,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","6c76792c-cf9f-41cc-8c84-95167d0fb202","96cd0162-dc0b-4365-ba08-f054b676c0f9",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","002","INS+",30,8940.4,39719.5,3574.4,15844.1,7095.4,17378.4,3841
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 004 | PanCK+",0.021,0,0.071,0.182,0,0,0.18,0.056,0,0,0,0.127,0.001,0,0.017,0,0.16,0,0.088,0,0.04,0.054,0.95,-0.033,1.09702807228956,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",26343.512523,96,11609.984375,39259.484375,4681553,4222402,474040,4568755,4568755,88.7732148667986,"A00916:293:HHH3VDRX2",99.01,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","1c4e1424-ae59-4b56-b611-3bb2cba7c644","6623fb71-1ffb-4d1d-9266-3afceacf5dac",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","001","INS+",96,11610,39259.5,4641.7,15660.6,7095.4,17378.4,2995
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | INS+",0,0.07,0.033,0.146,0,0.368,0,0,0,0,0,0.166,0,0.037,0,0,0,0.016,0.138,0,0,0.025,0.99,-0.082,1.17817595581436,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","003","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14092.021604,74,20259.15625,32231.400390625,1910299,1716460,230297,1858753,1858753,86.583025529287,"A00916:293:HHH3VDRX2",98.96,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","143475ba-9e3f-4c01-ad7a-16cf4eb8327c","849114ac-c89a-4b5b-9559-61dc93ba7aec",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","003","INS+",74,20259.2,32231.4,8099.6,12857.1,7095.4,17378.4,4631
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | INS+",0,0.039,0.049,0.275,0,0,0,0.147,0.028,0,0.078,0,0.044,0,0.036,0.042,0.036,0.078,0,0.055,0,0.093,0.99,-0.079,1.13614928972054,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","004","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Nuclei Count",9505.68708,38,25682.087890625,27834.791015625,2050928,1847021,179053,1998275,1998275,90.305849256722,"A00916:293:HHH3VDRX2",98.95,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","6c40a36c-2702-4777-9efc-cddaec6a3bac","ef2388d1-5d13-4f5f-b3e7-25042ea3fceb",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","004","INS+",38,25682.1,27834.8,10267.7,11103.3,7095.4,17378.4,7031
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | INS+",0,0,0.031,0.212,0,0.131,0,0.02,0,0,0,0.22,0.04,0.047,0,0.072,0.052,0,0.175,0,0,0,0.95,-0.034,1.13885953909835,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","006","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15667.477594,126,40858.24609375,54096.97265625,1208537,1079173,180882,1169172,1169172,83.2388319574341,"A00916:293:HHH3VDRX2",98.84,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","e8fa5812-a035-4c65-b890-b8a9897c5005","6469dace-51c1-4928-bc76-9a778bb9c0f2",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","006","INS+",126,40858.2,54097,16335.1,21579.3,7095.4,17378.4,10150
